client_ip_addr,server_ip_addr,client_port,server_port,protocol,app,node,time,total_byte,total_packet,tcp_retransmisson_packet,tcp_segment_lost_packet,client_max_ack_delay,server_max_ack_delay,tcp_syn_packet,tcp_synack_packet,client_tcp_fin_packet,server_tcp_fin_packet,tcp_syn_ratio,client_tcp_fin_ratio,client_avg_ack_delay,server_avg_ack_delay,tcp_shakehands_total_count,connection_rst,connection_noresponse,tcp_shakehands_failed_count,slowconnect,tcp_transaction_no_response_count,tcp_transaction_total_count,tcp_transaction_worse_count,tcp_transaction_max_rtt,tcp_window_0,isabn,time_1,experts_99
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410940,1667087,1413,0,0,41.72626086,0.540325977,0,0,0,0,1,,2.839181869,0.097844335,0,0,0,0,0,0,67,0,194.5928455,0,,2020/5/2 17:15,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410944,1667983,1413,0,0,40.88027323,0.641168065,0,0,0,0,1,,2.095915511,0.854385774,0,0,0,0,1,0,67,10,194.5406799,0,,2020/5/2 17:15,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410953,1667436,1413,0,0,41.60041789,0.585424333,0,0,1,0,1,,2.913109353,0.322904242,0,0,0,0,0,0,67,10,194.3501776,0,,2020/5/2 17:15,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410948,1667770,1413,0,0,40.89651603,0.96717869,0,0,1,1,1,,2.36950079,0.928546796,0,0,0,0,0,0,67,2,194.2745207,0,,2020/5/2 17:15,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410953,1667925,1413,0,0,40.87171807,0.762842331,0,0,1,1,1,,2.718205401,0.39491102,0,0,0,0,0,0,67,2,194.1473529,0,,2020/5/2 17:15,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410953,1667604,1413,0,0,41.08533495,0.002666473,0,0,0,1,1,,2.820589854,0.754116734,0,0,0,0,1,0,67,1,194.6165347,0,,2020/5/2 17:15,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410961,1667614,1413,0,0,41.17323762,0.602502501,0,0,0,1,1,,2.481987701,0.921392517,0,0,0,0,0,0,67,10,194.2866861,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410969,1667222,1413,0,0,41.31296955,0.32774641,0,0,0,1,1,,3.020535489,0.406708804,0,0,0,0,1,0,67,10,194.4052852,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410970,1667088,1413,0,0,41.02153209,0.488730305,0,0,1,1,1,,2.972786469,0.522250352,0,0,0,0,0,0,67,9,194.2353241,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410974,1667035,1413,0,0,41.35923655,0.979522319,0,0,1,1,1,,2.496548168,0.972363858,0,0,0,0,1,0,67,7,194.3590186,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410978,1667666,1413,0,0,41.62921943,0.282740279,0,0,0,1,1,,2.409937133,0.985685845,0,0,0,0,0,0,67,1,194.0113603,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410978,1667126,1413,0,0,41.10203832,0.710928469,0,0,0,1,1,,2.608738485,0.937232271,0,0,0,0,1,0,67,5,194.1005173,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410979,1667838,1413,0,0,41.24680116,0.240980713,0,0,0,1,1,,2.302910766,0.17666875,0,0,0,0,0,0,67,3,194.7873987,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410986,1667869,1413,0,0,41.23891368,0.282492495,0,0,1,1,1,,2.065804201,0.909923521,0,0,0,0,1,0,67,9,194.323491,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410988,1667874,1413,0,0,41.1864612,0.36947958,0,0,1,1,1,,2.043084851,0.133879149,0,0,0,0,0,0,67,6,194.493487,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410990,1667743,1413,0,0,41.60988228,0.683472169,0,0,1,0,1,,2.956650763,0.211857091,0,0,0,0,0,0,67,9,194.3263789,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410996,1667180,1413,0,0,41.10362444,0.385904095,0,0,1,0,1,,2.544198304,0.678576248,0,0,0,0,0,0,67,10,194.7340064,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410989,1667535,1413,0,0,41.79339293,0.725322238,0,0,0,1,1,,2.818219438,0.871989754,0,0,0,0,1,0,67,0,194.3117628,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410997,1667119,1413,0,0,41.78504862,0.244016799,0,0,0,0,1,,2.220453338,0.56845174,0,0,0,0,1,0,67,9,194.0819597,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411000,1667174,1413,0,0,41.52122782,0.535071792,0,0,1,1,1,,2.204148649,0.655335086,0,0,0,0,0,0,67,3,194.282236,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588410998,1667333,1413,0,0,41.43462973,0.837018711,0,0,1,0,1,,2.781250295,0.231334012,0,0,0,0,0,0,67,3,194.0270508,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411002,1667263,1413,0,0,41.16680068,0.607931091,0,0,1,0,1,,2.975687668,0.133036804,0,0,0,0,1,0,67,0,193.882508,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411006,1667588,1413,0,0,41.11065581,0.970826975,0,0,0,1,1,,2.566761459,0.724641379,0,0,0,0,0,0,67,7,193.9554757,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411007,1667066,1413,0,0,41.44563315,0.520930081,0,0,1,0,1,,2.692079734,0.806449908,0,0,0,0,0,0,67,7,193.9828182,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411011,1667575,1413,0,0,41.10993666,0.750184,0,0,0,0,1,,2.565669103,0.975051283,0,0,0,0,0,0,67,9,194.6912856,0,,2020/5/2 17:16,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411023,1667940,1413,0,0,41.74780512,0.671230442,0,0,0,0,1,,2.528626999,0.463060565,0,0,0,0,1,0,67,4,194.6506108,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411024,1667350,1413,0,0,41.82648992,0.952634798,0,0,0,1,1,,2.403148414,0.222484185,0,0,0,0,0,0,67,0,194.5844223,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411025,1667594,1413,0,0,40.96691842,0.974176952,0,0,0,0,1,,2.754252947,0.57127537,0,0,0,0,0,0,67,7,193.8955077,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411023,1667587,1413,0,0,41.82752384,0.423975008,0,0,1,1,1,,2.223742388,0.151475988,0,0,0,0,0,0,67,2,194.0692513,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411026,1667981,1413,0,0,41.76570718,0.08829196,0,0,1,0,1,,2.731184558,0.847186433,0,0,0,0,0,0,67,7,193.9607887,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411035,1667427,1413,0,0,41.2202404,0.666482866,0,0,1,0,1,,2.04418978,0.780415293,0,0,0,0,1,0,67,10,194.5468238,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411033,1667063,1413,0,0,41.72369187,0.941283815,0,0,0,0,1,,2.24103876,0.970435901,0,0,0,0,1,0,67,0,194.6168875,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411041,1667792,1413,0,0,41.53180829,0.342819429,0,0,0,0,1,,2.434271587,0.633702779,0,0,0,0,1,0,67,2,194.0037564,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411047,1667884,1413,0,0,40.93358808,0.996189657,0,0,1,1,1,,2.611747726,0.446672724,0,0,0,0,0,0,67,4,194.1243582,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411050,1667634,1413,0,0,41.00159626,0.473110287,0,0,1,0,1,,2.463438828,0.36677001,0,0,0,0,1,0,67,2,194.4924,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411048,1667330,1413,0,0,40.86447585,0.298208102,0,0,0,1,1,,2.540443241,0.863974773,0,0,0,0,0,0,67,3,194.45499,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411047,1667682,1413,0,0,41.60572532,0.674137984,0,0,1,0,1,,2.355011999,0.829432,0,0,0,0,0,0,67,4,193.9338437,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411057,1667367,1413,0,0,41.47597563,0.226216305,0,0,1,1,1,,2.65265559,0.462808015,0,0,0,0,1,0,67,1,194.6613896,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411060,1667661,1413,0,0,40.9430513,0.210088228,0,0,1,0,1,,2.388479249,0.786558,0,0,0,0,0,0,67,1,194.677902,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411061,1667449,1413,0,0,41.14245603,0.8006352,0,0,1,0,1,,2.897027938,0.890006197,0,0,0,0,1,0,67,4,194.5732053,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411067,1667246,1413,0,0,41.53820131,0.812866231,0,0,0,1,1,,2.655106955,0.300449636,0,0,0,0,1,0,67,7,194.6013738,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411068,1667215,1413,0,0,41.14993715,0.261540635,0,0,1,1,1,,2.097750011,0.650087805,0,0,0,0,1,0,67,2,194.4419303,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411073,1667175,1413,0,0,41.22625449,0.396362148,0,0,0,1,1,,2.652433163,0.022281512,0,0,0,0,1,0,67,8,194.4383055,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411070,1667476,1413,0,0,41.17122497,0.818585337,0,0,0,1,1,,2.6702991,0.60263404,0,0,0,0,1,0,67,1,193.9270956,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411071,1667939,1413,0,0,41.28845203,0.522047331,0,0,0,1,1,,2.880454866,0.211532832,0,0,0,0,1,0,67,4,194.076123,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411083,1667628,1413,0,0,41.71977734,0.758019926,0,0,1,1,1,,2.623806052,0.263826,0,0,0,0,1,0,67,8,194.2392166,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411086,1667245,1413,0,0,41.44597402,0.817398346,0,0,1,0,1,,2.997884913,0.806659084,0,0,0,0,0,0,67,4,194.600698,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411079,1667566,1413,0,0,41.6291765,0.024999468,0,0,1,1,1,,2.131084385,0.303381346,0,0,0,0,0,0,67,10,193.8841379,0,,2020/5/2 17:17,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411087,1667969,1413,0,0,41.12775168,0.834263681,0,0,0,1,1,,2.312586543,0.867998885,0,0,0,0,0,0,67,4,194.5769726,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411090,1667790,1413,0,0,41.43613274,0.605904591,0,0,1,0,1,,2.637362495,0.780830201,0,0,0,0,0,0,67,2,194.1493098,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411089,1667937,1413,0,0,41.40343802,0.242418085,0,0,0,0,1,,2.898418708,0.304590204,0,0,0,0,1,0,67,10,194.1965225,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411095,1667537,1413,0,0,41.17064548,0.065451473,0,0,0,0,1,,2.152350777,0.978040556,0,0,0,0,0,0,67,8,194.7260414,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411104,1667558,1413,0,0,41.67396669,0.522458997,0,0,1,1,1,,2.138025641,0.538911508,0,0,0,0,1,0,67,6,194.2126828,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411097,1667542,1413,0,0,41.28210255,0.030894657,0,0,0,1,1,,2.140116309,0.926859047,0,0,0,0,1,0,67,9,194.5762406,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411105,1667112,1413,0,0,41.72619729,0.359738931,0,0,0,1,1,,2.84767468,0.71335855,0,0,0,0,0,0,67,7,193.9013732,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411103,1667162,1413,0,0,41.77365906,0.074175192,0,0,1,1,1,,2.534134031,0.17407858,0,0,0,0,1,0,67,0,193.9933236,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411116,1667387,1413,0,0,41.43342724,0.037792476,0,0,0,1,1,,2.995833248,0.745731659,0,0,0,0,0,0,67,2,193.9174646,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411119,1667546,1413,0,0,41.6990321,0.105317689,0,0,1,0,1,,2.991945327,0.596587473,0,0,0,0,0,0,67,6,194.6231861,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411122,1667321,1413,0,0,41.74695339,0.936144595,0,0,0,1,1,,2.524014821,0.374259222,0,0,0,0,0,0,67,7,193.9669695,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411116,1667505,1413,0,0,41.45926979,0.468771955,0,0,1,0,1,,2.643178976,0.329028904,0,0,0,0,0,0,67,10,194.468023,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411122,1667545,1413,0,0,41.65843023,0.851581041,0,0,1,0,1,,3.014303963,0.342918921,0,0,0,0,0,0,67,3,194.6531617,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411121,1667578,1413,0,0,41.62036757,0.17250187,0,0,0,0,1,,2.284100906,0.09709529,0,0,0,0,1,0,67,3,194.7948369,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411132,1667755,1413,0,0,41.24787643,0.882735665,0,0,0,0,1,,2.67176728,0.245972418,0,0,0,0,0,0,67,3,194.6280645,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411135,1667227,1413,0,0,41.40274712,0.507146249,0,0,0,1,1,,2.031844718,0.560587935,0,0,0,0,1,0,67,1,193.8860318,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411134,1667362,1413,0,0,41.09534313,0.866384937,0,0,1,1,1,,2.972494647,0.321730101,0,0,0,0,1,0,67,2,194.2076008,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411136,1667033,1413,0,0,41.43202866,0.041094822,0,0,0,1,1,,2.110446227,0.854266984,0,0,0,0,0,0,67,4,194.4990623,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411136,1667402,1413,0,0,41.3184399,0.185893159,0,0,1,1,1,,2.162468858,0.503262246,0,0,0,0,1,0,67,7,194.6433719,0,,2020/5/2 17:18,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411145,1667751,1413,0,0,41.18710343,0.527092038,0,0,0,1,1,,2.719342325,0.775148573,0,0,0,0,1,0,67,6,194.1315695,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411152,1667866,1413,0,0,41.7675234,0.881815553,0,0,0,1,1,,2.087476842,0.823804165,0,0,0,0,0,0,67,5,194.4559505,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411155,1667133,1413,0,0,41.75478546,0.244977379,0,0,0,1,1,,2.621470528,0.298754638,0,0,0,0,0,0,67,3,193.8406,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411154,1667640,1413,0,0,41.7098984,0.867482656,0,0,1,0,1,,2.220710463,0.300049655,0,0,0,0,0,0,67,10,194.767677,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411159,1667053,1413,0,0,41.21797039,0.083591284,0,0,1,1,1,,2.901655123,0.72412139,0,0,0,0,1,0,67,7,194.5226342,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411158,1667456,1413,0,0,41.40503614,0.056169545,0,0,1,1,1,,2.112753971,0.080990042,0,0,0,0,0,0,67,3,194.7471439,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411165,1667813,1413,0,0,41.08736711,0.673555846,0,0,0,0,1,,2.226372011,0.558373549,0,0,0,0,1,0,67,0,194.5652688,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411169,1667704,1413,0,0,41.35707499,0.163868039,0,0,0,1,1,,2.124029251,0.563035093,0,0,0,0,0,0,67,0,194.2367819,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411168,1667347,1413,0,0,41.66501836,0.470761864,0,0,0,0,1,,2.723317477,0.455525807,0,0,0,0,0,0,67,1,194.6180084,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411169,1667194,1413,0,0,40.93263449,0.487687138,0,0,1,1,1,,3.002013311,0.301816585,0,0,0,0,1,0,67,9,193.8222284,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411170,1667532,1413,0,0,41.52131569,0.121407819,0,0,0,1,1,,2.248816414,0.163127484,0,0,0,0,0,0,67,2,194.5674803,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411177,1667223,1413,0,0,41.82010959,0.201791918,0,0,1,0,1,,2.478793348,0.113703187,0,0,0,0,0,0,67,10,194.1820447,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411180,1667346,1413,0,0,41.69160515,0.350083135,0,0,0,1,1,,2.643671117,0.277142575,0,0,0,0,0,0,67,4,194.7274802,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411184,1667944,1413,0,0,40.91168959,0.96228216,0,0,1,1,1,,2.848941291,0.603398599,0,0,0,0,1,0,67,9,194.4698415,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411187,1667341,1413,0,0,41.70314649,0.199819196,0,0,0,1,1,,2.103687045,0.386541452,0,0,0,0,1,0,67,0,194.5917933,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411185,1667097,1413,0,0,41.37439384,0.69906303,0,0,0,1,1,,2.346263346,0.867818623,0,0,0,0,1,0,67,3,194.7407988,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411195,1667552,1413,0,0,41.54115438,0.52771925,0,0,1,1,1,,2.522720954,0.646816013,0,0,0,0,0,0,67,6,194.1543999,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411191,1667572,1413,0,0,41.458273,0.586864927,0,0,1,1,1,,2.919519786,0.324561838,0,0,0,0,0,0,67,9,194.2986056,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411197,1667093,1413,0,0,41.69103851,0.79698113,0,0,0,0,1,,2.455236235,0.079523218,0,0,0,0,0,0,67,6,194.5696372,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411202,1667566,1413,0,0,41.50053629,0.085872584,0,0,1,0,1,,2.085158962,0.188816366,0,0,0,0,0,0,67,1,194.794525,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411199,1667305,1413,0,0,41.64622394,0.036452658,0,0,0,1,1,,2.231479531,0.420082942,0,0,0,0,0,0,67,0,194.7829897,0,,2020/5/2 17:19,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411203,1667972,1413,0,0,41.23468063,0.355261953,0,0,1,0,1,,2.560671393,0.094202156,0,0,0,0,0,0,67,9,194.0638006,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411207,1667840,1413,0,0,41.35984657,0.936122165,0,0,0,0,1,,2.402136924,0.049400652,0,0,0,0,0,0,67,9,194.187819,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411211,1667059,1413,0,0,41.2604478,0.179763584,0,0,0,1,1,,2.412310144,0.783481947,0,0,0,0,1,0,67,8,194.6438347,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411213,1667044,1413,0,0,41.77601865,0.538792232,0,0,0,0,1,,2.397396771,0.22692187,0,0,0,0,0,0,67,1,193.829596,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411216,1667766,1413,0,0,41.59103369,0.506591279,0,0,1,0,1,,2.817829437,0.777552803,0,0,0,0,0,0,67,4,194.8086999,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411224,1667893,1413,0,0,41.75008325,0.037851413,0,0,1,1,1,,2.629529006,0.03815611,0,0,0,0,1,0,67,10,194.6107568,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411230,1667853,1413,0,0,41.0128834,0.043179121,0,0,0,0,1,,2.877583869,0.911820863,0,0,0,0,0,0,67,4,193.8203603,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411232,1667411,1413,0,0,41.7985884,0.629848852,0,0,0,0,1,,2.187221439,0.971422305,0,0,0,0,0,0,67,4,194.0510945,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411234,1667931,1413,0,0,41.17586748,0.203235345,0,0,1,1,1,,2.094449805,0.241714743,0,0,0,0,1,0,67,10,193.8127937,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411238,1667783,1413,0,0,41.35867645,0.002105794,0,0,1,1,1,,3.014585095,0.175411225,0,0,0,0,0,0,67,3,193.9840001,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411236,1667785,1413,0,0,40.91768651,0.282997952,0,0,0,1,1,,2.216239098,0.238106491,0,0,0,0,1,0,67,1,193.8721291,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411237,1667212,1413,0,0,41.15480306,0.9298689,0,0,1,0,1,,2.743362846,0.306585972,0,0,0,0,0,0,67,3,193.9109507,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411247,1667614,1413,0,0,40.90021519,0.562101686,0,0,1,0,1,,2.513930094,0.945529508,0,0,0,0,1,0,67,2,194.4781842,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411251,1667361,1413,0,0,41.55882964,0.347021698,0,0,0,1,1,,2.88533426,0.037539594,0,0,0,0,0,0,67,8,194.0523666,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411252,1668023,1413,0,0,41.17462121,0.389914894,0,0,1,1,1,,2.262740803,0.540083286,0,0,0,0,0,0,67,10,193.9670786,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411257,1667905,1413,0,0,41.77234535,0.938548837,0,0,1,0,1,,2.174346863,0.036521919,0,0,0,0,1,0,67,1,193.8538243,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411258,1667883,1413,0,0,41.3092307,0.547032146,0,0,0,1,1,,2.450485546,0.312567552,0,0,0,0,0,0,67,2,194.1492219,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411254,1667117,1413,0,0,41.43636469,0.733687477,0,0,1,1,1,,2.692783006,0.373092138,0,0,0,0,0,0,67,2,194.5111709,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411258,1667548,1413,0,0,41.574982,0.435082479,0,0,1,1,1,,2.963042958,0.712006724,0,0,0,0,0,0,67,7,194.0339356,0,,2020/5/2 17:20,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411262,1667617,1413,0,0,40.95220013,0.307722569,0,0,0,0,1,,2.765601373,0.568827358,0,0,0,0,0,0,67,0,194.4945614,0,,2020/5/2 17:21,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411272,1667935,1413,0,0,40.96006408,0.361704563,0,0,1,1,1,,2.669253359,0.867278431,0,0,0,0,0,0,67,5,194.3420234,0,,2020/5/2 17:21,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411275,1667213,1413,0,0,41.62424963,0.312030409,0,0,1,0,1,,3.029851352,0.99474904,0,0,0,0,0,0,67,7,194.7551877,0,,2020/5/2 17:21,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411273,1667719,1413,0,0,41.68101763,0.799183864,0,0,0,1,1,,2.115335461,0.09921998,0,0,0,0,1,0,67,10,194.2438241,0,,2020/5/2 17:21,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411272,1667891,1413,0,0,41.61732863,0.744677582,0,0,1,1,1,,2.2630052,0.352281789,0,0,0,0,1,0,67,2,194.3651481,0,,2020/5/2 17:21,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411275,1667967,1413,0,0,41.11662625,0.805825901,0,0,1,0,1,,2.662930158,0.383091607,0,0,0,0,1,0,67,9,194.1419317,0,,2020/5/2 17:21,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411286,1667568,1413,0,0,41.19502898,0.055556833,0,0,0,1,1,,2.645133688,0.306950428,0,0,0,0,1,0,67,4,194.2214658,0,,2020/5/2 17:21,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411290,1667735,1413,0,0,40.89649755,0.885963347,0,0,1,1,1,,2.247780122,0.80927263,0,0,0,0,1,0,67,10,194.4215838,0,,2020/5/2 17:21,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411293,1667705,1413,0,0,41.76685343,0.144399412,0,0,0,1,1,,2.811082217,0.582969257,0,0,0,0,0,0,67,9,194.6508814,0,,2020/5/2 17:21,0
83.21.222.2,83.56.49.7,53495,42010,TCP,,,1588411289,1667158,1413,0,0,41.34233352,0.7165364,0,0,1,1,1,,2.167791183,0.237380869,0,0,0,0,0,0,67,6,194.3515272,0,,2020/5/2 17:21,0
