client_ip_addr,server_ip_addr,client_port,server_port,protocol,time,total_byte,total_packet,client_max_ack_delay,server_max_ack_delay,client_avg_ack_delay,server_avg_ack_delay,tcp_transaction_max_rtt,connection_rst,tcp_shakehands_failed_count,tcp_window_0,forest
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745012,1612,8,0.7012493909999999,27.08368829,0.754867725,27.87491798,27.89032581,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745016,1337,8,0.7573993529999999,27.90126698,0.120263151,27.54514482,28.01868754,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745018,1103,8,0.116277369,27.40423193,0.648653115,27.03459161,27.51724546,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745027,1636,8,0.209110606,27.82335012,0.926785972,27.01440918,28.01925117,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745023,1587,8,0.189029479,27.10883641,0.268909192,27.19036653,27.30803981,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745025,1874,8,0.651443488,27.38507002,0.117385824,27.35050101,28.0919671,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745038,1381,8,0.138153837,27.07912379,0.16684149,27.3753352,27.7403355,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745035,1517,8,0.6927727920000001,27.88870883,0.564495069,27.64429775,27.7430639,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745037,1362,8,0.108818632,27.87819338,0.738332477,27.0413813,28.17165267,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745044,1303,8,0.461283376,27.73741272,0.010919254,27.52590837,27.5561357,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745047,986,8,0.287163269,27.01680945,0.217274042,27.78136034,27.32656796,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745053,1875,8,0.864194892,27.05191722,0.5325759520000001,27.36261546,27.95389901,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745051,1359,8,0.022975696,27.50377894,0.359610259,27.5146212,28.25401593,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745056,1427,8,0.7333131540000001,27.15274904,0.217460589,27.75239902,27.29437144,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745056,1380,8,0.919637877,27.84350869,0.563317334,27.30982721,27.95807074,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745062,1136,8,0.394736728,27.8184274,0.358708477,27.36131306,27.43386037,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745064,1563,8,0.589894307,27.35679795,0.432043267,27.29483718,27.49233664,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745064,1859,8,0.584218184,27.07304115,0.620975542,27.66419915,27.69219472,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745064,1811,8,0.870787127,27.43190068,0.40503695,27.88403835,27.81025621,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745075,1237,8,0.533246337,27.23271231,0.609751197,27.05490071,27.49036571,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745076,1570,8,0.068452927,27.56533036,0.132491565,27.23299807,27.42572084,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745080,1488,8,0.6029558979999999,26.98199571,0.530699621,27.72678369,28.25233784,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745079,1176,8,0.995148528,27.56431163,0.725040358,27.89302975,27.33382631,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745089,1467,8,0.586222462,27.74438717,0.373994391,26.97367914,28.0397945,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745086,1271,8,0.086332764,27.52335197,0.324892256,27.57058065,27.53188182,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745085,1285,8,0.501425539,27.43954934,0.570476542,27.44310577,28.02615174,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745098,948,8,0.508959785,27.68759133,0.684049712,26.97991661,27.35921375,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745092,1540,8,0.3736641,27.052185,0.725254355,27.73884283,27.76857064,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745103,1910,8,0.739235951,27.718093,0.8983044370000001,27.12746983,28.15809707,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745106,1593,8,0.877217591,27.29095415,0.06747155,27.5109949,27.27265669,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745101,1132,8,0.381402228,27.30679317,0.477041928,27.25141045,27.31431847,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745105,1301,8,0.141232413,27.16138547,0.634454063,27.851242100000004,28.21579515,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745107,1576,8,0.610608623,27.89170596,0.948264095,27.35542623,27.52087823,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745116,1530,8,0.027949901,27.85092584,0.246979881,27.1295332,27.38091298,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745121,1469,8,0.672357585,27.29430815,0.5650904210000001,27.13129282,28.03003864,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745117,1547,8,0.01850247,27.55425569,0.522037729,27.21285878,27.37231245,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745121,1328,8,0.242490749,27.73999223,0.048587436,27.77365904,27.88564774,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745127,1444,8,0.324584967,27.10138872,0.442384618,27.20051166,28.23889053,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745127,1042,8,0.220297534,27.62870955,0.087237558,27.62102652,27.51513289,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745127,1688,8,0.181756966,27.21196262,0.239150797,27.46859766,27.35498139,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745133,1012,8,0.166458929,27.15667139,0.650708311,27.06996362,27.45844514,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745140,1330,8,0.25305319800000003,27.1659538,0.264359083,27.54878954,27.92150737,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745142,976,8,0.105962444,27.03407768,0.399351812,27.01247142,27.59305009,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745140,1679,8,0.022424727,27.0331164,0.423141263,27.58794127,27.95582972,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745152,1068,8,0.24354445,27.56433072,0.570902101,27.10769946,27.90837796,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745151,1317,8,0.675708815,26.96141037,0.5697596979999999,27.06266935,27.53211201,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745148,1914,8,0.120985556,27.66883246,0.118652599,27.66671856,28.02006039,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745157,1115,8,0.8439650740000001,27.63210503,0.965879753,27.03441729,27.84855041,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745164,1150,8,0.24042437,27.53581732,0.239880835,27.26595064,27.29295742,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745161,1414,8,0.793075628,27.03915033,0.134345451,27.71891644,27.54651244,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745162,1312,8,0.888655795,27.14826878,0.898392097,27.18022165,28.06633171,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745164,1264,8,0.600068069,27.05801317,0.108977542,27.04197034,27.78357203,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745174,1446,8,0.097760998,27.18244605,0.382824451,27.77295153,27.61842652,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745176,1645,8,0.080892174,27.03035997,0.056238894000000005,27.89317494,28.20759878,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745175,1493,8,0.046841564,27.40988301,0.367251681,27.19145919,28.13420455,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745181,1268,8,0.223142215,27.17252445,0.051621513,27.52869536,27.74306722,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745180,1538,8,0.740380383,27.20886429,0.860157655,27.63027812,27.61145909,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745181,1836,8,0.137630913,27.66358429,0.095710008,27.74023789,28.17848632,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745194,1051,8,0.028901559,27.74944394,0.773500305,27.70432942,28.03709464,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745193,1542,8,0.106528228,27.37854151,0.944714087,27.90796366,27.52676957,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745200,1481,8,0.08803537300000001,27.78418261,0.63702119,27.46424025,27.4020994,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745196,1263,8,0.229625866,27.60882631,0.6826507490000001,27.01145735,28.10285417,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745202,1797,8,0.6465579610000001,27.83935675,0.143796514,27.77574377,27.76558524,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745200,1818,8,0.551378846,27.26630544,0.846939555,27.44101296,27.46025097,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745208,1655,8,0.269855024,27.80442805,0.209059837,27.56755688,28.20988538,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745211,1473,8,0.948965747,26.98241461,0.713551319,27.23289937,27.92304294,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745218,1182,8,0.905210023,27.2249065,0.121555622,27.7752413,27.42614276,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745220,1313,8,0.962187081,27.05151545,0.078682237,27.46478732,28.25974731,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745218,1723,8,0.562118207,27.60930502,0.8358359590000001,27.84495719,27.93968664,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745217,1387,8,0.246775568,27.52009162,0.208980237,27.37401667,27.71464845,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745223,1461,8,0.8102412090000001,27.64734797,0.095058182,27.46567145,27.31399527,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745229,1279,8,0.828515599,27.73711741,0.910798858,27.1334946,28.10549409,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745232,1171,8,0.7310836479999999,27.16843131,0.302763163,27.43512166,27.30371346,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745230,1845,8,0.7095900629999999,27.61032233,0.810267469,27.39328369,28.25485201,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745236,1362,8,0.88597119,27.687998800000006,0.15426867800000002,27.76738203,27.88870399,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745239,1008,8,0.127477237,27.09064512,0.004946272,26.99052904,27.26572027,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745244,1493,8,0.324405585,26.99513106,0.941630915,27.19531798,27.941287899999995,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745243,1673,8,0.80473696,27.36039933,0.8534601009999999,27.80430462,28.20912773,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745250,1527,8,0.19793715,27.68567086,0.263230521,27.89909555,27.38714547,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745254,1296,8,0.7033087020000001,27.85179397,0.433677413,27.69095275,27.30711002,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745254,1595,8,0.117286122,27.01423792,0.08505273099999999,27.09394095,27.60100982,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745256,1527,8,0.8616365309999999,27.49398278,0.310334749,27.46815503,27.97534551,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745266,1883,8,0.325348469,27.84510499,0.7068672020000001,27.38401837,27.37315584,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745261,1579,8,0.013948034,27.31378962,0.431369677,27.87876159,28.21268287,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745262,1231,8,0.461275059,27.74000504,0.533587739,27.8910687,27.96864598,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745268,1741,8,0.521378927,27.69458103,0.14872403,27.93125926,27.94367496,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745275,1386,8,0.762598397,27.5499242,0.5939520079999999,27.06810085,27.64285502,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745273,1033,8,0.202385807,26.96623427,0.098467984,27.58837817,27.48298154,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745284,1935,8,0.547544213,27.37518102,0.328910898,27.34701331,27.49932455,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745286,1647,8,0.413516141,27.51692888,0.760974988,27.80038824,28.24519068,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745280,1185,8,0.065929579,27.79753963,0.364766397,27.09252866,27.90548658,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745291,1778,8,0.140660065,27.08144187,0.298944567,27.16653269,27.95106983,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745295,1567,8,0.168176737,27.90504394,0.307805203,27.34840006,27.8133518,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745294,1410,8,0.8662667190000001,27.57207713,0.028746749,27.5568291,27.54755546,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745296,1912,8,0.062352696,27.81459319,0.115142572,27.33486458,27.42054134,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745300,1383,8,0.913358759,27.87152581,0.383996922,27.22532163,27.99145367,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745306,1608,8,0.031681512,27.01434428,0.7074409890000001,27.11625085,27.977225800000006,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745306,1136,8,0.753434035,27.00021135,0.7476249620000001,27.24616743,27.60588751,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745310,1141,8,0.202253848,27.32611893,0.140834058,27.49113077,27.9120062,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745310,1232,8,0.227892588,27.12449136,0.817870853,27.91631705,28.01563301,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745310,1298,8,0.7134560120000001,27.72952091,0.809440561,27.05931058,27.85193646,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745313,1567,8,0.08569204400000001,27.86817392,0.192180509,27.60639861,28.13781762,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745325,1315,8,0.725995653,27.05320824,0.659027704,27.21121297,28.13772541,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745321,1131,8,0.14654586,27.75227091,0.656300349,27.67184034,28.16455495,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745332,1214,8,0.5771174689999999,27.12830372,0.8577449979999999,27.93693222,27.74530506,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745331,1835,8,0.968515295,27.4154199,0.8471594379999999,27.93984792,27.33893335,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745329,1800,8,0.214448368,27.04857581,0.540437069,27.92983095,28.14109789,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745341,1670,8,0.180890148,27.30515419,0.301139867,26.9687276,27.40955177,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745340,1315,8,0.302201875,27.08130909,0.916466631,27.53024948,27.97199431,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745337,966,8,0.83370762,27.26831564,0.361276599,27.12605933,27.80056617,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745350,1649,8,0.8853238929999999,27.65919819,0.082485403,27.26212487,27.95171555,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745349,1002,8,0.176742865,27.79599743,0.257159598,27.64126284,27.52590495,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745348,1315,8,0.8512492759999999,27.63051995,0.821088653,27.54956851,27.62740103,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745358,1899,8,0.90943259,27.86171963,0.014917854,27.93934029,28.248570500000003,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745352,1412,8,0.21907578,27.38939449,0.025323728,27.92234644,27.91119169,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745363,1834,8,0.428710431,27.1990699,0.407953359,27.76000444,28.08323585,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745366,1692,8,0.374932295,27.52629099,0.056225001,27.75537423,27.52212806,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745364,1409,8,0.364643408,27.27610087,0.447328327,27.26987333,28.02361261,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745368,1803,8,0.330267769,26.9932044,0.527993069,27.27252492,28.13665445,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745375,1180,8,0.780506693,27.31113118,0.049921775,27.60398582,28.03420802,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745374,1504,8,0.531731117,27.65612923,0.02416109,27.28259537,28.12398565,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745374,1210,8,0.016015319,27.08376273,0.398639444,27.72055584,28.07970636,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745386,1811,8,0.839409755,27.56653595,0.719643881,26.99117211,27.45680436,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745384,1855,8,0.959519734,27.33482271,0.059612421,27.23772883,27.35133308,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745382,1056,8,0.010672134,27.78268102,0.093402044,27.416381800000003,27.48232887,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745391,1818,8,0.31362670000000004,27.06417044,0.15082880699999998,27.09207335,27.492694,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745389,1872,8,0.366539872,27.66930444,0.393160796,27.29181832,27.44197598,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745395,1199,8,0.166850936,27.67647038,0.217234176,27.16337115,27.64790435,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745398,1042,8,0.630917802,27.31814454,0.10693614,27.40173195,27.97929798,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745399,1113,8,0.7505105479999999,27.37153302,0.090146353,27.79681456,27.75625474,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745407,1905,8,0.769856179,27.68908145,0.607814262,27.28804947,27.97493027,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745413,1834,8,0.273794203,26.98579512,0.572787829,27.28325342,27.72407469,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745410,1266,8,0.16877196100000005,27.46016253,0.42500905,27.18106227,28.25063235,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745409,1267,8,0.7603042179999999,27.68158945,0.478969943,27.52058918,28.18158309,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745413,1882,8,0.601635412,27.5382574,0.095080793,27.35969991,27.39100541,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745423,1598,8,0.768799087,27.46769759,0.046622004,27.62521101,27.32226487,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745421,1361,8,0.238730839,27.41630135,0.225364204,27.33765116,27.80561078,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745426,1594,8,0.7641305709999999,27.94008616,0.8096847309999999,27.61541925,27.3824441,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745424,1053,8,0.778137601,27.85419694,0.429895679,27.93701662,27.89994525,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745431,1204,8,0.178291123,27.23578998,0.350888713,27.52457297,28.25875516,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745440,952,8,0.423654977,27.28839565,0.465734352,27.6325058,27.60231876,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745443,987,8,0.765453743,27.83414697,0.847226843,27.48501635,27.58458385,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745445,1190,8,0.267562208,26.96632001,0.897546895,27.85088318,27.4213303,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745439,1581,8,0.303310481,27.4095952,0.039983007,27.47738487,27.29549266,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745451,1034,8,0.5633396970000001,27.29716769,0.8870508359999999,27.79374199,28.0705367,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745450,1016,8,0.543527296,27.87447988,0.74103697,27.09563043,27.52617184,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745457,1750,8,0.599047992,27.48772601,0.14794186199999998,27.76129601,27.3549341,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745459,1024,8,0.224869382,27.53819502,0.929818771,27.56491671,28.00952041,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745458,1050,8,0.602877161,27.72042427,0.121130398,27.69318147,27.28376446,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745463,1176,8,0.267772172,27.89447833,0.758449547,27.36779045,27.59894932,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745465,969,8,0.726227583,27.82149468,0.969541309,27.47079528,27.76980718,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745465,1668,8,0.5170180360000001,26.97545473,0.375802679,27.8380372,27.92347923,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745466,1912,8,0.28689991800000003,27.56411993,0.532650947,27.34703596,27.51462387,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745473,1687,8,0.20984442600000006,27.70319689,0.509820619,27.9459891,27.54680533,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745475,1391,8,0.743664826,26.96007864,0.262599444,27.34397045,28.23079338,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745476,1361,8,0.549279,27.04715528,0.5898970179999999,27.86531731,27.73764145,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745485,1205,8,0.627844716,27.87676393,0.506157643,27.78507213,27.3446112,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745482,1636,8,0.4135378,26.98300478,0.191841437,27.00825874,27.89239327,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745492,1293,8,0.123838551,27.2989583,0.066872973,26.98137536,27.64983593,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745493,1746,8,0.617662622,27.3510896,0.41492858,27.66350892,27.607873699999995,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745492,1897,8,0.978093771,27.10185476,0.153885438,27.64318175,27.84742426,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745499,1145,8,0.654738917,27.478754700000003,0.7324640020000001,27.198786600000005,27.38921004,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745499,1461,8,0.270405072,27.31085959,0.964814648,27.3876462,27.43528911,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745505,1913,8,0.147828794,27.06853534,0.6593241710000001,27.4285497,28.1737066,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745502,1610,8,0.344379655,26.96676135,0.018055119,26.98305882,27.56618182,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745506,1518,8,0.8849374320000001,27.94467632,0.164778783,27.28906751,27.51517115,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745511,1591,8,0.67698413,27.30407654,0.158780563,27.47308515,27.60277431,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745521,1884,8,0.145705392,27.55904173,0.296407212,27.77801873,27.68560263,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745521,1308,8,0.535505518,27.56886607,0.019442021,27.70798771,27.64695331,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745525,1648,8,0.879672537,27.45449203,0.02302059,27.94984027,27.35490058,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745523,1302,8,0.222291789,27.56741631,0.966546026,27.04332573,27.2834805,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745528,1575,8,0.034141665,27.41979367,0.539473216,27.35966872,27.48808592,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745531,1365,8,0.978524264,27.94302521,0.97641372,27.24004977,27.52828117,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745538,1273,8,0.4226529670000001,27.13608649,0.277395623,27.71598496,27.43387137,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745539,1277,8,0.021031485,27.90948584,0.228891095,27.14943169,28.02446985,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745545,1204,8,0.091871935,27.82436051,0.266015758,27.47461909,27.938084000000003,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745540,1848,8,0.303178353,27.87873785,0.182219719,27.73700623,28.13270083,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745543,975,8,0.040705643,27.90532379,0.231670663,27.26534527,27.61253039,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745546,1499,8,0.32603460100000003,27.40201143,0.13461368599999998,27.87172567,27.84240584,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745553,1199,8,0.993391238,27.14918841,0.70439304,27.01037482,28.16208305,0,0,0,-1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745559,1016,8,0.7958663440000001,27.74611922,0.446537767,27.60946945,28.21936246,0,0,0,1
83.240.19.39,73.8.65.6,48601,50003,HTTP,1587745553,1787,8,0.462571961,27.87375101,0.390436161,27.12717122,28.06638472,0,0,0,1
